checkpoint,configuration,seed,sample_id,word_position,operation,target_word,predicted_word,target_sentence,predicted_sentence,filename
2500,greedy,5107,2,6,substitution,दिवसों,चकारेदों,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,7,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,8,correct,आपके,आपके,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,9,correct,खाते,खाते,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,10,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,11,insertion,,दबे,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,12,insertion,,ले,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,13,substitution,जमा,जई,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,14,substitution,कर,आई,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
2500,greedy,5107,2,15,substitution,दिया,गरे,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आनका रिल्म धन्नने पांच चकारेदों में आपके खाते में दबे ले जई आई गरे आई,step_2500/greedy/seed_5107/step2500_greedy_seed5107_02_refund_status.wav
